flag_type,severity,pipe_id,x,y,description,Human Input
isolated_manhole,warning,56434,2006244.88,837510.67,Manhole 56434 does not appear in FROMMH/TOMH and is 158.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57008,2006154.57,786648.43,Manhole 57008 does not appear in FROMMH/TOMH and is 476.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57009,2005951.21,787597.78,Manhole 57009 does not appear in FROMMH/TOMH and is 1229.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57012,2064822.44,791622.53,Manhole 57012 does not appear in FROMMH/TOMH and is 178.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57013,2062090.8,791344.26,Manhole 57013 does not appear in FROMMH/TOMH and is 25.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57014,2062175.07,792176.8,Manhole 57014 does not appear in FROMMH/TOMH and is 54.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57015,2063712.17,796259.93,Manhole 57015 does not appear in FROMMH/TOMH and is 77.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57016,2063150.97,797225.31,Manhole 57016 does not appear in FROMMH/TOMH and is 211.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57017,2062238.69,794514.34,Manhole 57017 does not appear in FROMMH/TOMH and is 182.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57018,2060747.59,797383.15,Manhole 57018 does not appear in FROMMH/TOMH and is 94.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57019,2061197.44,799947.84,Manhole 57019 does not appear in FROMMH/TOMH and is 191.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57021,2060273.78,802274.44,Manhole 57021 does not appear in FROMMH/TOMH and is 512.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57132,2061070.98,801167.81,Manhole 57132 does not appear in FROMMH/TOMH and is 130.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57135,2013474.16,773791.25,Manhole 57135 does not appear in FROMMH/TOMH and is 37.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,57242,2007807.18,804303.25,Manhole 57242 does not appear in FROMMH/TOMH and is 535.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,58644,2036122.67,841122.55,Manhole 58644 does not appear in FROMMH/TOMH and is 184.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,58645,2036568.41,838961.51,Manhole 58645 does not appear in FROMMH/TOMH and is 103.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,58647,2040340.55,835651.64,Manhole 58647 does not appear in FROMMH/TOMH and is 1997.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,58648,2042480.88,834972.06,Manhole 58648 does not appear in FROMMH/TOMH and is 84.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,58649,2042604.14,834661.14,Manhole 58649 does not appear in FROMMH/TOMH and is 254.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59944,2047485.35,825856.91,Manhole 59944 does not appear in FROMMH/TOMH and is 167.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59977,2052061.67,817704.75,Manhole 59977 does not appear in FROMMH/TOMH and is 271.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59978,2062623.98,810228.1,Manhole 59978 does not appear in FROMMH/TOMH and is 387.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59979,2052893.98,845274.52,Manhole 59979 does not appear in FROMMH/TOMH and is 454.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59980,2052699.73,844825.73,Manhole 59980 does not appear in FROMMH/TOMH and is 679.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59981,2051148.81,843489.83,Manhole 59981 does not appear in FROMMH/TOMH and is 2328.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59982,2050510.74,842545.85,Manhole 59982 does not appear in FROMMH/TOMH and is 3464.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59983,2048091.02,836494.71,Manhole 59983 does not appear in FROMMH/TOMH and is 301.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59984,2008041.06,776778.22,Manhole 59984 does not appear in FROMMH/TOMH and is 2685.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59985,2005447.2,789453.47,Manhole 59985 does not appear in FROMMH/TOMH and is 91.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59986,2039087.41,847584.73,Manhole 59986 does not appear in FROMMH/TOMH and is 3290.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59987,2015700.12,775206.01,Manhole 59987 does not appear in FROMMH/TOMH and is 114.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59988,2002702.98,778014.4,Manhole 59988 does not appear in FROMMH/TOMH and is 23.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59991,2012658.57,778724.05,Manhole 59991 does not appear in FROMMH/TOMH and is 49.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59992,2039506.23,851325.02,Manhole 59992 does not appear in FROMMH/TOMH and is 1920.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59993,2006223.87,780535.78,Manhole 59993 does not appear in FROMMH/TOMH and is 61.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59994,2013086.39,776351.57,Manhole 59994 does not appear in FROMMH/TOMH and is 45.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59995,2013632.15,775391.11,Manhole 59995 does not appear in FROMMH/TOMH and is 232.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59996,2041614.54,832611.79,Manhole 59996 does not appear in FROMMH/TOMH and is 774.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59997,2041410.14,832159.98,Manhole 59997 does not appear in FROMMH/TOMH and is 676.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59998,2040754.44,830242.86,Manhole 59998 does not appear in FROMMH/TOMH and is 414.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59999,2040080.92,829299.8,Manhole 59999 does not appear in FROMMH/TOMH and is 517.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60000,2040002.8,828900.09,Manhole 60000 does not appear in FROMMH/TOMH and is 111.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60001,2039628.03,855070.61,Manhole 60001 does not appear in FROMMH/TOMH and is 1086.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60002,2040227.31,857195.37,Manhole 60002 does not appear in FROMMH/TOMH and is 1290.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60003,2044256.03,852027.14,Manhole 60003 does not appear in FROMMH/TOMH and is 1011.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60004,2042050.25,853439.6,Manhole 60004 does not appear in FROMMH/TOMH and is 895.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60005,2042539.46,853007.55,Manhole 60005 does not appear in FROMMH/TOMH and is 1490.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60006,2042400.76,853242.76,Manhole 60006 does not appear in FROMMH/TOMH and is 1297.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60007,2043190.18,852292,Manhole 60007 does not appear in FROMMH/TOMH and is 1455.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60008,2043826.78,851971.16,Manhole 60008 does not appear in FROMMH/TOMH and is 1402.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60009,2041983.3,860506.56,Manhole 60009 does not appear in FROMMH/TOMH and is 112.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60011,2048623.12,820397.58,Manhole 60011 does not appear in FROMMH/TOMH and is 98.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60012,2054393.43,817209.99,Manhole 60012 does not appear in FROMMH/TOMH and is 85.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60013,2053023.44,817512.77,Manhole 60013 does not appear in FROMMH/TOMH and is 117.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60014,2049605.68,819161.35,Manhole 60014 does not appear in FROMMH/TOMH and is 220.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60015,2050195.54,818436.27,Manhole 60015 does not appear in FROMMH/TOMH and is 327.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60016,2058563.97,817667,Manhole 60016 does not appear in FROMMH/TOMH and is 233.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60017,2041734.21,832781.52,Manhole 60017 does not appear in FROMMH/TOMH and is 807.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60018,2040956.6,830698.42,Manhole 60018 does not appear in FROMMH/TOMH and is 878.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60019,2047358.8,827704.84,Manhole 60019 does not appear in FROMMH/TOMH and is 383.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60020,2046815.12,822583.99,Manhole 60020 does not appear in FROMMH/TOMH and is 304.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60021,2047593.05,821754.79,Manhole 60021 does not appear in FROMMH/TOMH and is 1133.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60022,2016461.58,845478.34,Manhole 60022 does not appear in FROMMH/TOMH and is 82.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60023,2013211.3,841497.11,Manhole 60023 does not appear in FROMMH/TOMH and is 67.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60024,2012141.33,839353.49,Manhole 60024 does not appear in FROMMH/TOMH and is 1120.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60025,2035366.74,845098.86,Manhole 60025 does not appear in FROMMH/TOMH and is 212.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60027,2034447.53,845677.19,Manhole 60027 does not appear in FROMMH/TOMH and is 210.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60028,2039976.58,843741.47,Manhole 60028 does not appear in FROMMH/TOMH and is 754.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60029,2016933.81,846050.91,Manhole 60029 does not appear in FROMMH/TOMH and is 50.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60030,2024415.35,847131.34,Manhole 60030 does not appear in FROMMH/TOMH and is 15.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60031,2019742.02,846878.78,Manhole 60031 does not appear in FROMMH/TOMH and is 121.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60032,2018289.03,846905.8,Manhole 60032 does not appear in FROMMH/TOMH and is 111.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60033,2026747.57,846114.05,Manhole 60033 does not appear in FROMMH/TOMH and is 114.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60034,2036928.03,851149.32,Manhole 60034 does not appear in FROMMH/TOMH and is 616.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60035,2006078.81,784863.09,Manhole 60035 does not appear in FROMMH/TOMH and is 298.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60036,2005979.67,784077.46,Manhole 60036 does not appear in FROMMH/TOMH and is 152.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60037,2005472.53,783298.93,Manhole 60037 does not appear in FROMMH/TOMH and is 177.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60038,2005984.97,781808.26,Manhole 60038 does not appear in FROMMH/TOMH and is 73.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60039,2010471.04,777171.16,Manhole 60039 does not appear in FROMMH/TOMH and is 2001.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60040,2007091.19,804419.45,Manhole 60040 does not appear in FROMMH/TOMH and is 18.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60041,2007097.6,804403.52,Manhole 60041 does not appear in FROMMH/TOMH and is 31.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60042,2046975.54,827745.52,Manhole 60042 does not appear in FROMMH/TOMH and is 21.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60044,2038450.11,846653.39,Manhole 60044 does not appear in FROMMH/TOMH and is 2866.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60045,2037820.56,846411.69,Manhole 60045 does not appear in FROMMH/TOMH and is 2265.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60046,2037519.19,846469.53,Manhole 60046 does not appear in FROMMH/TOMH and is 2067.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60047,2046132.28,851479,Manhole 60047 does not appear in FROMMH/TOMH and is 30.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60048,2046986.9,827734.08,Manhole 60048 does not appear in FROMMH/TOMH and is 15.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60049,2047028.14,828224.19,Manhole 60049 does not appear in FROMMH/TOMH and is 503.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60050,2046425.92,828762.07,Manhole 60050 does not appear in FROMMH/TOMH and is 19.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60051,2062133.04,797382.95,Manhole 60051 does not appear in FROMMH/TOMH and is 236.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60052,2012490.96,837362.58,Manhole 60052 does not appear in FROMMH/TOMH and is 29.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60054,2059960.18,805122.81,Manhole 60054 does not appear in FROMMH/TOMH and is 152.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60056,2045093.74,852100.44,Manhole 60056 does not appear in FROMMH/TOMH and is 318.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60057,2027060.65,845297.15,Manhole 60057 does not appear in FROMMH/TOMH and is 48.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60058,2041418.43,853742.14,Manhole 60058 does not appear in FROMMH/TOMH and is 200.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60059,2040205.3,849244.33,Manhole 60059 does not appear in FROMMH/TOMH and is 3659.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60060,2039435.4,853492.89,Manhole 60060 does not appear in FROMMH/TOMH and is 371.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60061,2033175.81,846341.98,Manhole 60061 does not appear in FROMMH/TOMH and is 58.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60062,2033181.58,846333.13,Manhole 60062 does not appear in FROMMH/TOMH and is 63.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60063,2044848.61,826790.87,Manhole 60063 does not appear in FROMMH/TOMH and is 84.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60065,2013709.24,774176.66,Manhole 60065 does not appear in FROMMH/TOMH and is 100.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60067,2036853.42,838480.43,Manhole 60067 does not appear in FROMMH/TOMH and is 114.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60068,2006533.17,780242.29,Manhole 60068 does not appear in FROMMH/TOMH and is 56.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60069,2041022.19,859896.41,Manhole 60069 does not appear in FROMMH/TOMH and is 729.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60070,2056323.83,832079.07,Manhole 60070 does not appear in FROMMH/TOMH and is 224.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60071,2055608.49,831509.54,Manhole 60071 does not appear in FROMMH/TOMH and is 182.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60072,2053208.95,830197.06,Manhole 60072 does not appear in FROMMH/TOMH and is 497.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60073,2051883.13,829629.02,Manhole 60073 does not appear in FROMMH/TOMH and is 120.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60074,2051306.54,828848.53,Manhole 60074 does not appear in FROMMH/TOMH and is 172.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60075,2051164.29,828376.08,Manhole 60075 does not appear in FROMMH/TOMH and is 81.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60091,2038026.37,837000.42,Manhole 60091 does not appear in FROMMH/TOMH and is 840.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60092,2038403.55,836991.62,Manhole 60092 does not appear in FROMMH/TOMH and is 1032.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60093,2066531.07,791319.55,Manhole 60093 does not appear in FROMMH/TOMH and is 35.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60094,2065027.97,791946.62,Manhole 60094 does not appear in FROMMH/TOMH and is 180.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60095,2011704.73,777510.43,Manhole 60095 does not appear in FROMMH/TOMH and is 993.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60096,2007057.29,777546.75,Manhole 60096 does not appear in FROMMH/TOMH and is 1564.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60097,2011572.76,781887.78,"Manhole 60097 not found in FROMMH/TOMH attributes, but snaps to a pipe endpoint 4.0 ft away — likely an ID mismatch between the manholes layer and the pipes layer.",
isolated_manhole,warning,60098,2037747.54,837810.24,Manhole 60098 does not appear in FROMMH/TOMH and is 16.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60099,2037858.16,838378.01,Manhole 60099 does not appear in FROMMH/TOMH and is 29.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60100,2037129.36,838390.73,Manhole 60100 does not appear in FROMMH/TOMH and is 119.7 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60101,2013043.1,772337.96,Manhole 60101 does not appear in FROMMH/TOMH and is 52.5 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60102,2047030.7,833383.31,Manhole 60102 does not appear in FROMMH/TOMH and is 35.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60103,2049729.95,825770.47,Manhole 60103 does not appear in FROMMH/TOMH and is 160.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60104,2048090.87,825751.09,Manhole 60104 does not appear in FROMMH/TOMH and is 767.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60105,2047749.99,825858.03,Manhole 60105 does not appear in FROMMH/TOMH and is 423.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60109,2012528.02,778018.14,Manhole 60109 does not appear in FROMMH/TOMH and is 198.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60113,2046117.51,833564.56,Manhole 60113 does not appear in FROMMH/TOMH and is 82.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60171,2017434.93,801115.44,"Manhole 60171 not found in FROMMH/TOMH attributes, but snaps to a pipe endpoint 0.0 ft away — likely an ID mismatch between the manholes layer and the pipes layer.",
isolated_manhole,warning,2614,2040109.25,860374.26,Manhole 02614 does not appear in FROMMH/TOMH and is 65.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,56431,2021972.76,846449.32,Manhole 56431 does not appear in FROMMH/TOMH and is 268.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,58970,2062845.13,806657.01,"Manhole 58970 not found in FROMMH/TOMH attributes, but snaps to a pipe endpoint 0.0 ft away — likely an ID mismatch between the manholes layer and the pipes layer.",
isolated_manhole,warning,59217,2065139.8,806080.8,"Manhole 59217 not found in FROMMH/TOMH attributes, but snaps to a pipe endpoint 0.0 ft away — likely an ID mismatch between the manholes layer and the pipes layer.",
isolated_manhole,warning,59466,2057295.6,813910.75,Manhole 59466 does not appear in FROMMH/TOMH and is 190.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,59771,2042905.63,797231.16,Manhole 59771 does not appear in FROMMH/TOMH and is 86.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60066,2057438.56,814176.2,Manhole 60066 does not appear in FROMMH/TOMH and is 20.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60077,2060487.14,813127.89,Manhole 60077 does not appear in FROMMH/TOMH and is 351.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60079,2059948.44,813565.76,Manhole 60079 does not appear in FROMMH/TOMH and is 213.2 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60080,2062925.38,811563.65,Manhole 60080 does not appear in FROMMH/TOMH and is 1410.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60081,2067539.16,808872.73,Manhole 60081 does not appear in FROMMH/TOMH and is 585.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60082,2064304.39,811752.52,Manhole 60082 does not appear in FROMMH/TOMH and is 596.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60083,2065502.39,811483.38,Manhole 60083 does not appear in FROMMH/TOMH and is 980.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60084,2065070.26,811656.54,Manhole 60084 does not appear in FROMMH/TOMH and is 899.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60085,2062300.25,811536.46,Manhole 60085 does not appear in FROMMH/TOMH and is 1283.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60086,2065717,811148.92,Manhole 60086 does not appear in FROMMH/TOMH and is 650.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60087,2066456.95,810412.66,Manhole 60087 does not appear in FROMMH/TOMH and is 844.1 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60088,2067128.39,809894.58,Manhole 60088 does not appear in FROMMH/TOMH and is 1439.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60089,2058124.04,813688.92,Manhole 60089 does not appear in FROMMH/TOMH and is 297.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60090,2063557.05,811633.77,Manhole 60090 does not appear in FROMMH/TOMH and is 863.0 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60107,2021417.63,846804.2,Manhole 60107 does not appear in FROMMH/TOMH and is 619.9 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60108,2022550.12,847382.47,Manhole 60108 does not appear in FROMMH/TOMH and is 48.8 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60168,2005590.03,779493.93,Manhole 60168 does not appear in FROMMH/TOMH and is 287.4 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60173,2005837.51,780543.32,Manhole 60173 does not appear in FROMMH/TOMH and is 170.3 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
isolated_manhole,warning,60190,2017493.03,801208.4,"Manhole 60190 not found in FROMMH/TOMH attributes, but snaps to a pipe endpoint 0.0 ft away — likely an ID mismatch between the manholes layer and the pipes layer.",
isolated_manhole,warning,2429,2040344.78,858890.07,"Manhole 02429 not found in FROMMH/TOMH attributes, but snaps to a pipe endpoint 0.0 ft away — likely an ID mismatch between the manholes layer and the pipes layer.",
isolated_manhole,warning,57006,2000197.2,782847.6,Manhole 57006 does not appear in FROMMH/TOMH and is 202.6 ft from the nearest pipe endpoint — genuinely disconnected or outside the mapped network.,
